Price,Close,High,Low,Open,Volume
Ticker,RELIANCE.NS,RELIANCE.NS,RELIANCE.NS,RELIANCE.NS,RELIANCE.NS
Datetime,,,,,
2025-06-19 07:50:00+00:00,1431.800048828125,1433.199951171875,1431.5,1432.300048828125,0
2025-06-19 07:55:00+00:00,1431.5,1431.9000244140625,1431.0,1431.800048828125,127949
2025-06-19 08:00:00+00:00,1432.300048828125,1432.9000244140625,1431.5,1431.800048828125,114056
2025-06-19 08:05:00+00:00,1433.9000244140625,1433.9000244140625,1431.699951171875,1432.300048828125,107581
2025-06-19 08:10:00+00:00,1432.199951171875,1434.0999755859375,1432.199951171875,1433.9000244140625,77333
2025-06-19 08:15:00+00:00,1433.199951171875,1433.300048828125,1432.0,1432.199951171875,49848
2025-06-19 08:20:00+00:00,1432.4000244140625,1433.0,1432.0999755859375,1433.0,61111
2025-06-19 08:25:00+00:00,1433.5999755859375,1433.5999755859375,1431.699951171875,1432.4000244140625,109224
2025-06-19 08:30:00+00:00,1434.699951171875,1435.9000244140625,1433.699951171875,1433.699951171875,128983
2025-06-19 08:35:00+00:00,1437.0999755859375,1437.5999755859375,1434.5999755859375,1435.199951171875,217881
2025-06-19 08:40:00+00:00,1437.0999755859375,1437.4000244140625,1436.5999755859375,1437.0999755859375,53955
2025-06-19 08:45:00+00:00,1438.300048828125,1439.9000244140625,1437.0999755859375,1437.0999755859375,252573
2025-06-19 08:50:00+00:00,1437.300048828125,1438.9000244140625,1437.0,1438.0,76460
2025-06-19 08:55:00+00:00,1436.0,1437.300048828125,1435.800048828125,1437.300048828125,82191
2025-06-19 09:00:00+00:00,1436.300048828125,1437.5,1435.5,1436.0,92763
2025-06-19 09:05:00+00:00,1434.9000244140625,1436.4000244140625,1434.800048828125,1436.4000244140625,91874
2025-06-19 09:10:00+00:00,1434.0999755859375,1435.800048828125,1433.300048828125,1434.9000244140625,310648
2025-06-19 09:15:00+00:00,1433.9000244140625,1434.699951171875,1433.5,1434.0999755859375,106545
2025-06-19 09:20:00+00:00,1432.0999755859375,1433.9000244140625,1432.0,1433.9000244140625,164700
