Price,Close,High,Low,Open,Volume
Ticker,^NSEI,^NSEI,^NSEI,^NSEI,^NSEI
Datetime,,,,,
2025-06-19 07:50:00+00:00,24787.5,24791.75,24784.44921875,24788.69921875,0
2025-06-19 07:55:00+00:00,24785.05078125,24793.900390625,24783.150390625,24788.19921875,0
2025-06-19 08:00:00+00:00,24789.94921875,24797.0,24780.55078125,24785.25,0
2025-06-19 08:05:00+00:00,24795.599609375,24797.55078125,24781.349609375,24790.75,0
2025-06-19 08:10:00+00:00,24789.19921875,24801.849609375,24785.650390625,24796.0,0
2025-06-19 08:15:00+00:00,24791.349609375,24794.849609375,24786.69921875,24789.0,0
2025-06-19 08:20:00+00:00,24799.0,24801.650390625,24789.25,24791.19921875,0
2025-06-19 08:25:00+00:00,24811.30078125,24811.650390625,24792.349609375,24799.25,0
2025-06-19 08:30:00+00:00,24827.30078125,24836.400390625,24811.55078125,24811.80078125,0
2025-06-19 08:35:00+00:00,24831.69921875,24842.0,24825.599609375,24827.150390625,0
2025-06-19 08:40:00+00:00,24832.400390625,24836.0,24824.349609375,24832.25,0
2025-06-19 08:45:00+00:00,24837.05078125,24841.650390625,24829.900390625,24833.30078125,0
2025-06-19 08:50:00+00:00,24830.19921875,24849.849609375,24830.150390625,24836.55078125,0
2025-06-19 08:55:00+00:00,24817.19921875,24832.55078125,24812.55078125,24830.25,0
2025-06-19 09:00:00+00:00,24825.30078125,24829.69921875,24813.349609375,24816.650390625,0
2025-06-19 09:05:00+00:00,24822.0,24828.05078125,24816.400390625,24825.099609375,0
2025-06-19 09:10:00+00:00,24804.69921875,24823.5,24787.75,24822.150390625,0
2025-06-19 09:15:00+00:00,24806.75,24809.55078125,24801.599609375,24804.400390625,0
2025-06-19 09:20:00+00:00,24812.599609375,24817.900390625,24803.80078125,24806.55078125,0
2025-06-19 09:25:00+00:00,24810.5,24814.55078125,24804.55078125,24811.55078125,0
2025-06-19 09:30:00+00:00,24807.94921875,24811.5,24791.099609375,24810.55078125,0
2025-06-19 09:35:00+00:00,24799.650390625,24810.099609375,24791.599609375,24805.55078125,0
2025-06-19 09:40:00+00:00,24791.75,24806.599609375,24789.75,24799.0,0
2025-06-19 09:45:00+00:00,24787.900390625,24805.150390625,24785.94921875,24791.44921875,0
2025-06-19 09:50:00+00:00,24779.599609375,24798.55078125,24776.94921875,24789.150390625,0
2025-06-19 09:55:00+00:00,24744.69921875,24780.650390625,24734.0,24779.94921875,0
2025-06-20 03:45:00+00:00,24859.69921875,24880.650390625,24787.44921875,24795.900390625,0
2025-06-20 03:50:00+00:00,24835.05078125,24874.349609375,24823.849609375,24861.150390625,0
2025-06-20 03:55:00+00:00,24830.19921875,24850.650390625,24814.849609375,24848.80078125,0
2025-06-20 04:00:00+00:00,24832.0,24847.099609375,24818.19921875,24831.599609375,0
2025-06-20 04:05:00+00:00,24836.69921875,24847.44921875,24829.349609375,24831.55078125,0
2025-06-20 04:10:00+00:00,24874.349609375,24874.349609375,24832.05078125,24836.25,0
2025-06-20 04:15:00+00:00,24893.69921875,24900.099609375,24874.25,24874.25,0
2025-06-20 04:20:00+00:00,24872.150390625,24895.19921875,24863.80078125,24892.5,0
2025-06-20 04:25:00+00:00,24865.150390625,24877.5,24853.0,24872.400390625,0
2025-06-20 04:30:00+00:00,24876.599609375,24878.30078125,24861.0,24864.349609375,0
2025-06-20 04:35:00+00:00,24884.80078125,24894.94921875,24875.599609375,24876.099609375,0
2025-06-20 04:40:00+00:00,24919.05078125,24919.099609375,24881.44921875,24884.30078125,0
2025-06-20 04:45:00+00:00,24958.599609375,24963.94921875,24918.849609375,24918.849609375,0
2025-06-20 04:50:00+00:00,24978.94921875,24981.599609375,24959.150390625,24959.150390625,0
2025-06-20 04:55:00+00:00,25008.94921875,25017.650390625,24977.55078125,24979.30078125,0
2025-06-20 05:00:00+00:00,25024.650390625,25039.55078125,25006.900390625,25009.94921875,0
2025-06-20 05:05:00+00:00,25004.849609375,25030.55078125,25004.849609375,25025.44921875,0
2025-06-20 05:10:00+00:00,25001.599609375,25018.80078125,24996.5,25005.349609375,0
2025-06-20 05:15:00+00:00,25003.349609375,25008.75,24996.099609375,25002.94921875,0
2025-06-20 05:20:00+00:00,25020.80078125,25024.650390625,25002.849609375,25002.900390625,0
2025-06-20 05:25:00+00:00,24994.94921875,25021.900390625,24991.400390625,25020.69921875,0
2025-06-20 05:30:00+00:00,25009.650390625,25012.05078125,24994.849609375,24994.849609375,0
2025-06-20 05:35:00+00:00,25012.900390625,25015.849609375,25008.400390625,25009.5,0
2025-06-20 05:40:00+00:00,25016.55078125,25017.400390625,25002.80078125,25012.900390625,0
2025-06-20 05:45:00+00:00,25006.19921875,25019.80078125,25005.650390625,25016.650390625,0
2025-06-20 05:50:00+00:00,25010.599609375,25018.69921875,25005.05078125,25006.400390625,0
2025-06-20 05:55:00+00:00,25004.0,25012.44921875,25004.0,25009.349609375,0
2025-06-20 06:00:00+00:00,25016.349609375,25018.599609375,25002.900390625,25003.30078125,0
2025-06-20 06:05:00+00:00,25034.150390625,25035.75,25011.650390625,25016.900390625,0
2025-06-20 06:10:00+00:00,25019.400390625,25044.650390625,25016.650390625,25036.30078125,0
