Price,Close,High,Low,Open,Volume
Ticker,^NSEI,^NSEI,^NSEI,^NSEI,^NSEI
Datetime,,,,,
2025-05-16 08:25:00+00:00,25014.19921875,25020.30078125,25010.599609375,25017.05078125,0
2025-05-16 08:30:00+00:00,25020.75,25022.5,25010.25,25014.55078125,0
2025-05-16 08:35:00+00:00,25026.75,25031.5,25019.150390625,25020.94921875,0
2025-05-16 08:40:00+00:00,25019.94921875,25032.94921875,25018.099609375,25027.0,0
2025-05-16 08:45:00+00:00,25002.099609375,25025.05078125,24999.69921875,25019.599609375,0
2025-05-16 08:50:00+00:00,25013.5,25015.400390625,25000.30078125,25003.400390625,0
2025-05-16 08:55:00+00:00,25003.099609375,25018.94921875,25002.30078125,25013.55078125,0
2025-05-16 09:00:00+00:00,25000.30078125,25004.5,24992.349609375,25002.69921875,0
2025-05-16 09:05:00+00:00,25015.80078125,25018.0,24996.099609375,25001.900390625,0
2025-05-16 09:10:00+00:00,25014.94921875,25019.80078125,25011.849609375,25015.69921875,0
2025-05-16 09:15:00+00:00,25010.349609375,25017.900390625,25008.69921875,25014.400390625,0
2025-05-16 09:20:00+00:00,25013.099609375,25019.44921875,25008.349609375,25011.05078125,0
2025-05-16 09:25:00+00:00,25011.900390625,25016.5,25005.30078125,25013.400390625,0
2025-05-16 09:30:00+00:00,25023.25,25027.69921875,25011.650390625,25012.30078125,0
2025-05-16 09:35:00+00:00,25032.900390625,25032.900390625,25020.05078125,25023.650390625,0
2025-05-16 09:40:00+00:00,25024.19921875,25034.5,25023.55078125,25033.150390625,0
2025-05-16 09:45:00+00:00,25017.0,25025.599609375,25015.349609375,25025.44921875,0
2025-05-16 09:50:00+00:00,25015.94921875,25018.30078125,25010.80078125,25017.5,0
2025-05-16 09:55:00+00:00,25013.099609375,25018.900390625,25002.69921875,25015.0,0
2025-05-19 03:45:00+00:00,25026.5,25047.900390625,24967.94921875,25005.349609375,0
2025-05-19 03:50:00+00:00,25044.849609375,25047.150390625,25006.150390625,25027.849609375,0
2025-05-19 03:55:00+00:00,25014.44921875,25043.69921875,25003.349609375,25043.69921875,0
2025-05-19 04:00:00+00:00,25032.900390625,25056.55078125,25013.5,25014.150390625,0
2025-05-19 04:05:00+00:00,24984.5,25033.94921875,24983.400390625,25032.94921875,0
2025-05-19 04:10:00+00:00,25009.25,25022.44921875,24978.0,24984.650390625,0
2025-05-19 04:15:00+00:00,25018.099609375,25019.75,24994.55078125,25008.75,0
2025-05-19 04:20:00+00:00,25014.80078125,25029.30078125,25006.650390625,25018.650390625,0
2025-05-19 04:25:00+00:00,25013.099609375,25016.55078125,24996.25,25014.400390625,0
2025-05-19 04:30:00+00:00,25032.099609375,25035.650390625,25002.05078125,25013.650390625,0
2025-05-19 04:35:00+00:00,25042.75,25043.94921875,25026.44921875,25032.599609375,0
2025-05-19 04:40:00+00:00,25040.849609375,25049.400390625,25034.400390625,25042.5,0
2025-05-19 04:45:00+00:00,25041.099609375,25062.94921875,25038.650390625,25040.19921875,0
2025-05-19 04:50:00+00:00,25052.599609375,25055.75,25038.849609375,25040.400390625,0
2025-05-19 04:55:00+00:00,25024.099609375,25058.150390625,25015.650390625,25053.400390625,0
2025-05-19 05:00:00+00:00,25023.75,25035.650390625,25015.400390625,25024.099609375,0
2025-05-19 05:05:00+00:00,25011.69921875,25026.75,25011.099609375,25024.099609375,0
2025-05-19 05:10:00+00:00,25003.349609375,25018.69921875,25001.94921875,25011.80078125,0
2025-05-19 05:15:00+00:00,25012.69921875,25012.75,24999.44921875,25003.75,0
2025-05-19 05:20:00+00:00,25036.30078125,25039.900390625,25008.25,25012.5,0
2025-05-19 05:25:00+00:00,25034.80078125,25040.599609375,25032.05078125,25035.94921875,0
2025-05-19 05:30:00+00:00,25041.849609375,25042.75,25023.5,25034.900390625,0
2025-05-19 05:35:00+00:00,25039.5,25045.849609375,25035.25,25041.69921875,0
2025-05-19 05:40:00+00:00,25027.05078125,25040.900390625,25022.30078125,25039.900390625,0
2025-05-19 05:45:00+00:00,25038.0,25043.099609375,25024.400390625,25026.55078125,0
2025-05-19 05:50:00+00:00,25025.150390625,25039.650390625,25023.099609375,25038.05078125,0
2025-05-19 05:55:00+00:00,25026.05078125,25029.0,25023.0,25025.19921875,0
2025-05-19 06:00:00+00:00,25010.849609375,25030.349609375,25009.5,25026.150390625,0
2025-05-19 06:05:00+00:00,25013.30078125,25020.80078125,25008.5,25010.5,0
2025-05-19 06:10:00+00:00,25008.80078125,25017.25,25006.94921875,25013.0,0
2025-05-19 06:15:00+00:00,24999.900390625,25012.44921875,24999.400390625,25008.099609375,0
2025-05-19 06:20:00+00:00,25019.900390625,25025.099609375,24998.94921875,24999.94921875,0
2025-05-19 06:25:00+00:00,25001.75,25022.349609375,25000.75,25019.80078125,0
2025-05-19 06:30:00+00:00,24983.05078125,25003.75,24979.650390625,25001.599609375,0
2025-05-19 06:35:00+00:00,24987.94921875,24996.30078125,24982.099609375,24983.150390625,0
2025-05-19 06:40:00+00:00,24987.5,24992.69921875,24979.099609375,24988.400390625,0
2025-05-19 06:45:00+00:00,24997.05078125,24998.849609375,24972.25,24987.400390625,0
2025-05-19 06:50:00+00:00,25008.849609375,25012.05078125,24997.0,24997.849609375,0
2025-05-19 06:55:00+00:00,25010.55078125,25017.5,25004.44921875,25008.69921875,0
2025-05-19 07:00:00+00:00,25009.349609375,25014.44921875,25005.650390625,25009.849609375,0
2025-05-19 07:05:00+00:00,25001.69921875,25011.80078125,25000.099609375,25009.44921875,0
2025-05-19 07:10:00+00:00,25003.400390625,25007.69921875,24999.94921875,25001.55078125,0
2025-05-19 07:15:00+00:00,25005.19921875,25009.69921875,24997.849609375,25003.19921875,0
2025-05-19 07:20:00+00:00,25014.19921875,25018.599609375,25003.150390625,25004.849609375,0
2025-05-19 07:25:00+00:00,25012.099609375,25016.55078125,25010.0,25013.75,0
2025-05-19 07:30:00+00:00,25001.55078125,25016.099609375,24995.75,25011.25,0
2025-05-19 07:35:00+00:00,24983.5,25004.349609375,24983.349609375,25001.44921875,0
2025-05-19 07:40:00+00:00,24980.55078125,24986.0,24975.94921875,24983.650390625,0
2025-05-19 07:45:00+00:00,24983.05078125,24989.69921875,24974.69921875,24980.44921875,0
2025-05-19 07:50:00+00:00,25002.5,25006.099609375,24981.849609375,24982.349609375,0
2025-05-19 07:55:00+00:00,24996.44921875,25003.650390625,24988.80078125,25002.44921875,0
2025-05-19 08:00:00+00:00,24989.75,25004.0,24984.05078125,24996.0,0
2025-05-19 08:05:00+00:00,24991.44921875,24993.0,24981.599609375,24991.099609375,0
2025-05-19 08:10:00+00:00,24981.5,24992.94921875,24978.25,24990.849609375,0
2025-05-19 08:15:00+00:00,24974.75,24985.44921875,24972.0,24982.599609375,0
2025-05-19 08:20:00+00:00,24983.400390625,24984.80078125,24970.44921875,24977.650390625,0
2025-05-19 08:25:00+00:00,24975.0,24984.69921875,24972.55078125,24982.75,0
2025-05-19 08:30:00+00:00,24949.5,24977.900390625,24944.19921875,24974.44921875,0
2025-05-19 08:35:00+00:00,24940.5,24954.099609375,24934.900390625,24952.44921875,0
2025-05-19 08:40:00+00:00,24940.349609375,24942.25,24919.30078125,24942.25,0
2025-05-19 08:45:00+00:00,24958.69921875,24960.19921875,24935.75,24940.19921875,0
2025-05-19 08:50:00+00:00,24947.0,24960.55078125,24944.599609375,24958.75,0
2025-05-19 08:55:00+00:00,24938.849609375,24951.69921875,24935.099609375,24950.19921875,0
2025-05-19 09:00:00+00:00,24943.30078125,24946.55078125,24932.55078125,24938.5,0
2025-05-19 09:05:00+00:00,24942.5,24948.19921875,24938.650390625,24945.19921875,0
2025-05-19 09:10:00+00:00,24940.19921875,24949.650390625,24938.55078125,24942.150390625,0
2025-05-19 09:15:00+00:00,24929.849609375,24942.80078125,24916.650390625,24941.30078125,0
2025-05-19 09:20:00+00:00,24922.150390625,24937.349609375,24919.0,24931.55078125,0
2025-05-19 09:25:00+00:00,24926.44921875,24931.69921875,24921.400390625,24923.19921875,0
2025-05-19 09:30:00+00:00,24948.650390625,24958.5,24926.19921875,24926.94921875,0
2025-05-19 09:35:00+00:00,24945.25,24956.150390625,24936.25,24947.900390625,0
2025-05-19 09:40:00+00:00,24945.650390625,24949.5,24942.5,24945.650390625,0
2025-05-19 09:45:00+00:00,24945.400390625,24946.849609375,24940.30078125,24945.349609375,0
2025-05-19 09:50:00+00:00,24945.25,24947.94921875,24939.75,24944.849609375,0
2025-05-19 09:55:00+00:00,24935.349609375,24951.650390625,24927.44921875,24944.80078125,0
2025-05-20 03:45:00+00:00,24976.150390625,25007.650390625,24968.25,25000.94921875,0
2025-05-20 03:50:00+00:00,24960.0,24985.05078125,24936.19921875,24975.599609375,0
2025-05-20 03:55:00+00:00,24935.650390625,24971.5,24934.44921875,24960.599609375,0
2025-05-20 04:00:00+00:00,24935.55078125,24956.900390625,24917.349609375,24935.400390625,0
2025-05-20 04:05:00+00:00,24956.44921875,24961.69921875,24932.25,24935.099609375,0
2025-05-20 04:10:00+00:00,24915.75,24956.94921875,24914.0,24956.349609375,0
2025-05-20 04:15:00+00:00,24898.05078125,24916.150390625,24887.94921875,24916.150390625,0
2025-05-20 04:20:00+00:00,24873.69921875,24906.05078125,24864.05078125,24898.30078125,0
2025-05-20 04:25:00+00:00,24894.05078125,24897.44921875,24867.25,24873.5,0
2025-05-20 04:30:00+00:00,24892.5,24895.44921875,24874.30078125,24893.650390625,0
2025-05-20 04:35:00+00:00,24897.0,24909.849609375,24886.099609375,24891.900390625,0
2025-05-20 04:40:00+00:00,24899.400390625,24902.19921875,24888.599609375,24897.0,0
2025-05-20 04:45:00+00:00,24892.44921875,24902.599609375,24879.0,24899.5,0
2025-05-20 04:50:00+00:00,24890.900390625,24896.80078125,24889.599609375,24892.80078125,0
2025-05-20 04:55:00+00:00,24889.099609375,24902.5,24884.5,24890.849609375,0
2025-05-20 05:00:00+00:00,24895.30078125,24899.5,24887.400390625,24888.55078125,0
2025-05-20 05:05:00+00:00,24929.0,24932.0,24893.75,24894.150390625,0
2025-05-20 05:10:00+00:00,24927.0,24935.150390625,24922.900390625,24928.849609375,0
2025-05-20 05:15:00+00:00,24947.400390625,24967.25,24926.650390625,24927.25,0
2025-05-20 05:20:00+00:00,24927.94921875,24951.349609375,24927.80078125,24947.099609375,0
2025-05-20 05:25:00+00:00,24930.849609375,24932.650390625,24917.150390625,24928.25,0
2025-05-20 05:30:00+00:00,24930.5,24946.55078125,24920.30078125,24932.0,0
2025-05-20 05:35:00+00:00,24926.349609375,24935.900390625,24925.150390625,24930.94921875,0
2025-05-20 05:40:00+00:00,24920.75,24927.849609375,24905.94921875,24927.349609375,0
2025-05-20 05:45:00+00:00,24902.55078125,24921.05078125,24895.19921875,24921.05078125,0
2025-05-20 05:50:00+00:00,24892.55078125,24902.400390625,24888.599609375,24900.900390625,0
2025-05-20 05:55:00+00:00,24890.55078125,24905.349609375,24889.69921875,24893.150390625,0
2025-05-20 06:00:00+00:00,24894.650390625,24895.69921875,24876.69921875,24890.80078125,0
2025-05-20 06:05:00+00:00,24881.94921875,24901.150390625,24881.099609375,24894.650390625,0
2025-05-20 06:10:00+00:00,24870.30078125,24882.900390625,24865.05078125,24882.150390625,0
2025-05-20 06:15:00+00:00,24870.150390625,24879.75,24863.75,24870.30078125,0
2025-05-20 06:20:00+00:00,24858.30078125,24881.75,24846.5,24870.94921875,0
2025-05-20 06:25:00+00:00,24862.5,24862.75,24844.80078125,24859.44921875,0
2025-05-20 06:30:00+00:00,24868.94921875,24876.44921875,24859.400390625,24862.599609375,0
2025-05-20 06:35:00+00:00,24885.099609375,24887.900390625,24865.5,24869.099609375,0
2025-05-20 06:40:00+00:00,24859.19921875,24887.30078125,24856.349609375,24886.25,0
2025-05-20 06:45:00+00:00,24860.099609375,24867.75,24855.19921875,24862.0,0
2025-05-20 06:50:00+00:00,24858.349609375,24865.94921875,24854.150390625,24860.69921875,0
2025-05-20 06:55:00+00:00,24862.349609375,24866.150390625,24852.05078125,24858.849609375,0
2025-05-20 07:00:00+00:00,24866.349609375,24876.19921875,24858.80078125,24862.650390625,0
2025-05-20 07:05:00+00:00,24864.400390625,24870.94921875,24861.69921875,24866.400390625,0
2025-05-20 07:10:00+00:00,24859.599609375,24870.349609375,24849.900390625,24863.25,0
2025-05-20 07:15:00+00:00,24832.05078125,24865.05078125,24826.349609375,24860.650390625,0
2025-05-20 07:20:00+00:00,24809.900390625,24838.150390625,24801.75,24829.75,0
2025-05-20 07:25:00+00:00,24792.5,24815.900390625,24781.400390625,24810.099609375,0
2025-05-20 07:30:00+00:00,24792.94921875,24807.849609375,24788.599609375,24792.25,0
2025-05-20 07:35:00+00:00,24788.19921875,24814.650390625,24787.19921875,24793.599609375,0
2025-05-20 07:40:00+00:00,24790.69921875,24806.150390625,24784.05078125,24788.5,0
2025-05-20 07:45:00+00:00,24766.650390625,24793.25,24765.849609375,24790.44921875,0
2025-05-20 07:50:00+00:00,24776.0,24786.349609375,24766.75,24766.75,0
2025-05-20 07:55:00+00:00,24781.0,24789.400390625,24772.599609375,24776.25,0
2025-05-20 08:00:00+00:00,24781.30078125,24795.099609375,24775.55078125,24781.05078125,0
2025-05-20 08:05:00+00:00,24772.44921875,24781.94921875,24766.849609375,24781.25,0
2025-05-20 08:10:00+00:00,24762.19921875,24777.150390625,24750.900390625,24772.30078125,0
2025-05-20 08:15:00+00:00,24776.19921875,24783.0,24753.849609375,24761.80078125,0
2025-05-20 08:20:00+00:00,24775.44921875,24784.55078125,24771.900390625,24776.05078125,0
2025-05-20 08:25:00+00:00,24767.94921875,24778.150390625,24767.099609375,24775.05078125,0
2025-05-20 08:30:00+00:00,24751.19921875,24770.25,24746.30078125,24767.5,0
2025-05-20 08:35:00+00:00,24735.5,24752.19921875,24728.349609375,24750.75,0
2025-05-20 08:40:00+00:00,24738.349609375,24743.349609375,24729.150390625,24735.400390625,0
2025-05-20 08:45:00+00:00,24727.5,24745.599609375,24727.5,24737.099609375,0
2025-05-20 08:50:00+00:00,24713.94921875,24729.69921875,24709.30078125,24727.349609375,0
2025-05-20 08:55:00+00:00,24704.099609375,24716.150390625,24701.150390625,24714.05078125,0
2025-05-20 09:00:00+00:00,24707.94921875,24708.55078125,24697.349609375,24704.0,0
2025-05-20 09:05:00+00:00,24707.099609375,24710.94921875,24699.900390625,24709.099609375,0
2025-05-20 09:10:00+00:00,24681.900390625,24707.099609375,24677.30078125,24707.05078125,0
2025-05-20 09:15:00+00:00,24699.150390625,24707.05078125,24679.150390625,24681.650390625,0
2025-05-20 09:20:00+00:00,24689.25,24706.69921875,24688.69921875,24699.80078125,0
2025-05-20 09:25:00+00:00,24677.30078125,24691.69921875,24677.0,24688.650390625,0
2025-05-20 09:30:00+00:00,24680.150390625,24695.19921875,24675.0,24677.25,0
2025-05-20 09:35:00+00:00,24686.19921875,24686.80078125,24670.0,24679.80078125,0
2025-05-20 09:40:00+00:00,24693.099609375,24703.55078125,24684.19921875,24685.44921875,0
2025-05-20 09:45:00+00:00,24676.650390625,24693.69921875,24672.05078125,24692.849609375,0
2025-05-20 09:50:00+00:00,24683.150390625,24688.900390625,24675.900390625,24676.599609375,0
2025-05-20 09:55:00+00:00,24713.849609375,24713.849609375,24682.44921875,24682.75,0
2025-05-21 03:45:00+00:00,24723.349609375,24765.0,24701.05078125,24744.25,0
2025-05-21 03:50:00+00:00,24706.150390625,24753.400390625,24705.599609375,24723.150390625,0
2025-05-21 03:55:00+00:00,24738.099609375,24746.05078125,24692.650390625,24706.900390625,0
2025-05-21 04:00:00+00:00,24772.05078125,24775.650390625,24722.5,24738.30078125,0
2025-05-21 04:05:00+00:00,24807.94921875,24808.44921875,24765.150390625,24771.75,0
2025-05-21 04:10:00+00:00,24796.599609375,24816.69921875,24791.650390625,24807.75,0
2025-05-21 04:15:00+00:00,24829.55078125,24839.55078125,24794.30078125,24796.650390625,0
2025-05-21 04:20:00+00:00,24842.25,24844.0,24818.599609375,24829.25,0
2025-05-21 04:25:00+00:00,24815.30078125,24843.44921875,24807.25,24842.05078125,0
2025-05-21 04:30:00+00:00,24832.55078125,24841.44921875,24811.25,24815.900390625,0
2025-05-21 04:35:00+00:00,24860.849609375,24861.349609375,24827.400390625,24832.349609375,0
2025-05-21 04:40:00+00:00,24869.25,24869.650390625,24852.25,24860.150390625,0
2025-05-21 04:45:00+00:00,24893.150390625,24905.25,24869.19921875,24869.19921875,0
2025-05-21 04:50:00+00:00,24905.0,24911.349609375,24892.80078125,24892.80078125,0
2025-05-21 04:55:00+00:00,24893.5,24914.150390625,24884.0,24905.94921875,0
2025-05-21 05:00:00+00:00,24903.94921875,24905.05078125,24892.849609375,24893.650390625,0
2025-05-21 05:05:00+00:00,24932.900390625,24945.400390625,24904.25,24904.25,0
2025-05-21 05:10:00+00:00,24916.400390625,24943.94921875,24914.099609375,24933.349609375,0
2025-05-21 05:15:00+00:00,24922.55078125,24923.400390625,24905.94921875,24916.099609375,0
2025-05-21 05:20:00+00:00,24916.30078125,24936.05078125,24912.900390625,24923.150390625,0
2025-05-21 05:25:00+00:00,24914.099609375,24928.650390625,24909.05078125,24915.849609375,0
2025-05-21 05:30:00+00:00,24879.5,24921.44921875,24878.900390625,24914.80078125,0
2025-05-21 05:35:00+00:00,24902.75,24903.400390625,24858.05078125,24878.80078125,0
2025-05-21 05:40:00+00:00,24896.69921875,24917.0,24894.55078125,24902.599609375,0
2025-05-21 05:45:00+00:00,24909.650390625,24912.55078125,24896.150390625,24896.94921875,0
2025-05-21 05:50:00+00:00,24869.849609375,24914.400390625,24869.0,24909.400390625,0
2025-05-21 05:55:00+00:00,24871.400390625,24886.150390625,24865.80078125,24869.900390625,0
2025-05-21 06:00:00+00:00,24852.05078125,24875.19921875,24845.80078125,24871.0,0
2025-05-21 06:05:00+00:00,24863.5,24866.44921875,24833.599609375,24851.55078125,0
2025-05-21 06:10:00+00:00,24853.349609375,24878.849609375,24852.30078125,24863.5,0
2025-05-21 06:15:00+00:00,24823.849609375,24854.849609375,24819.0,24853.05078125,0
2025-05-21 06:20:00+00:00,24826.94921875,24834.30078125,24812.400390625,24823.69921875,0
2025-05-21 06:25:00+00:00,24829.25,24834.80078125,24825.400390625,24826.849609375,0
2025-05-21 06:30:00+00:00,24780.80078125,24829.349609375,24780.44921875,24827.849609375,0
2025-05-21 06:35:00+00:00,24778.349609375,24794.400390625,24777.349609375,24781.55078125,0
2025-05-21 06:40:00+00:00,24733.650390625,24781.0,24727.099609375,24778.55078125,0
2025-05-21 06:45:00+00:00,24712.69921875,24736.55078125,24685.94921875,24733.44921875,0
2025-05-21 06:50:00+00:00,24760.349609375,24767.400390625,24710.150390625,24713.25,0
2025-05-21 06:55:00+00:00,24742.5,24762.0,24717.0,24760.25,0
2025-05-21 07:00:00+00:00,24765.349609375,24775.0,24742.5,24743.05078125,0
2025-05-21 07:05:00+00:00,24795.30078125,24808.5,24763.0,24766.55078125,0
2025-05-21 07:10:00+00:00,24780.400390625,24803.400390625,24776.75,24795.69921875,0
2025-05-21 07:15:00+00:00,24772.19921875,24785.55078125,24751.55078125,24780.30078125,0
2025-05-21 07:20:00+00:00,24737.44921875,24774.75,24737.30078125,24771.69921875,0
2025-05-21 07:25:00+00:00,24775.44921875,24780.400390625,24736.30078125,24737.349609375,0
2025-05-21 07:30:00+00:00,24787.599609375,24790.05078125,24767.349609375,24776.599609375,0
2025-05-21 07:35:00+00:00,24783.05078125,24802.349609375,24778.150390625,24789.19921875,0
2025-05-21 07:40:00+00:00,24799.69921875,24804.150390625,24780.80078125,24783.650390625,0
2025-05-21 07:45:00+00:00,24826.150390625,24831.05078125,24793.19921875,24800.05078125,0
2025-05-21 07:50:00+00:00,24811.0,24839.349609375,24810.150390625,24826.55078125,0
2025-05-21 07:55:00+00:00,24775.44921875,24815.400390625,24775.44921875,24812.099609375,0
2025-05-21 08:00:00+00:00,24801.400390625,24802.75,24775.099609375,24775.099609375,0
2025-05-21 08:05:00+00:00,24786.44921875,24815.150390625,24769.0,24801.94921875,0
2025-05-21 08:10:00+00:00,24761.94921875,24788.599609375,24758.5,24786.349609375,0
2025-05-21 08:15:00+00:00,24784.30078125,24785.19921875,24761.150390625,24762.80078125,0
2025-05-21 08:20:00+00:00,24784.599609375,24787.599609375,24773.69921875,24784.55078125,0
2025-05-21 08:25:00+00:00,24776.900390625,24793.80078125,24774.75,24784.30078125,0
2025-05-21 08:30:00+00:00,24747.05078125,24780.5,24740.80078125,24777.30078125,0
2025-05-21 08:35:00+00:00,24770.150390625,24771.94921875,24746.55078125,24746.55078125,0
2025-05-21 08:40:00+00:00,24798.69921875,24798.849609375,24763.349609375,24770.44921875,0
2025-05-21 08:45:00+00:00,24793.150390625,24804.05078125,24789.349609375,24799.19921875,0
2025-05-21 08:50:00+00:00,24802.55078125,24819.349609375,24792.0,24793.69921875,0
2025-05-21 08:55:00+00:00,24807.900390625,24813.30078125,24798.25,24803.05078125,0
2025-05-21 09:00:00+00:00,24808.599609375,24818.94921875,24803.849609375,24808.75,0
2025-05-21 09:05:00+00:00,24807.849609375,24819.599609375,24802.94921875,24808.80078125,0
2025-05-21 09:10:00+00:00,24786.150390625,24813.0,24780.650390625,24807.19921875,0
2025-05-21 09:15:00+00:00,24799.05078125,24806.0,24785.55078125,24785.55078125,0
2025-05-21 09:20:00+00:00,24810.25,24813.900390625,24790.150390625,24798.69921875,0
2025-05-21 09:25:00+00:00,24807.19921875,24812.900390625,24796.349609375,24810.94921875,0
2025-05-21 09:30:00+00:00,24816.75,24828.44921875,24807.0,24807.0,0
2025-05-21 09:35:00+00:00,24829.349609375,24829.849609375,24815.0,24816.75,0
2025-05-21 09:40:00+00:00,24809.69921875,24828.400390625,24803.650390625,24828.400390625,0
2025-05-21 09:45:00+00:00,24811.349609375,24815.69921875,24806.5,24809.400390625,0
2025-05-21 09:50:00+00:00,24797.099609375,24819.94921875,24794.849609375,24811.44921875,0
2025-05-21 09:55:00+00:00,24800.400390625,24806.5,24796.5,24797.44921875,0
2025-05-22 03:45:00+00:00,24643.05078125,24732.349609375,24627.849609375,24732.349609375,0
2025-05-22 03:50:00+00:00,24580.55078125,24644.69921875,24574.900390625,24644.69921875,0
2025-05-22 03:55:00+00:00,24590.5,24614.0,24574.80078125,24580.599609375,0
2025-05-22 04:00:00+00:00,24548.94921875,24591.44921875,24546.599609375,24591.44921875,0
2025-05-22 04:05:00+00:00,24575.25,24603.75,24542.099609375,24548.75,0
