Price,Close,High,Low,Open,Volume,RSI,MACD,SMA_50
2025-04-02 08:45:00+00:00,51362.1015625,51379.30078125,51203.69921875,51223.5,0.0,55.61431743913213,-36.43329266733781,51402.436171875
2025-04-02 09:45:00+00:00,51372.75,51404.19921875,51342.05078125,51362.30078125,0.0,56.004584381093814,-19.25128150854289,51418.356171875
2025-04-03 03:45:00+00:00,51400.0,51437.69921875,50910.0,50910.0,0.0,57.045446903101336,-3.3964148569575627,51434.95015625
2025-04-03 04:45:00+00:00,51492.8515625,51527.1484375,51345.6015625,51399.69921875,0.0,60.47665481817784,16.471157047919405,51436.66015625
2025-04-03 05:45:00+00:00,51477.0,51518.3984375,51441.8984375,51495.94921875,0.0,59.60134572508874,30.58470091016352,51432.871171875
2025-04-03 06:45:00+00:00,51466.19921875,51491.75,51401.80078125,51484.94921875,0.0,58.97500672483474,40.432176361675374,51430.273125
2025-04-03 07:45:00+00:00,51559.80078125,51659.6484375,51434.1484375,51470.0,0.0,62.6392291548197,55.153460674257076,51427.663125
2025-04-03 08:45:00+00:00,51613.55078125,51632.55078125,51527.44921875,51556.30078125,0.0,64.59482928093546,70.34645025620557,51425.78015625
2025-04-03 09:45:00+00:00,51581.55078125,51619.80078125,51571.8515625,51612.8984375,0.0,62.49742315228267,78.89541417075816,51423.986171875
2025-04-04 03:45:00+00:00,51522.8515625,51891.05078125,51475.25,51711.44921875,0.0,58.73026572183275,80.01166857196222,51419.051171875
2025-04-04 04:45:00+00:00,51686.69921875,51734.19921875,51511.25,51523.1484375,0.0,65.06100789779832,93.0448812814866,51414.209140625
2025-04-04 05:45:00+00:00,51661.0,51763.3515625,51600.8515625,51686.6484375,0.0,63.417777931370395,100.14566716465924,51411.024140625
2025-04-04 06:45:00+00:00,51617.8515625,51706.1484375,51602.25,51659.8984375,0.0,60.64812851627404,101.12565918521432,51409.068203125
2025-04-04 07:45:00+00:00,51617.5,51676.05078125,51468.19921875,51616.75,0.0,60.62489649791002,100.71298516500974,51408.92421875
2025-04-04 08:45:00+00:00,51557.8984375,51637.6484375,51360.8984375,51610.25,0.0,56.662098135834675,94.48739813875,51404.5421875
2025-04-04 09:45:00+00:00,51515.25,51558.25,51488.6015625,51548.44921875,0.0,53.94483917205381,85.13086744138127,51402.536171875
2025-04-07 03:45:00+00:00,49668.3984375,50417.6484375,49285.1484375,49285.1484375,0.0,16.66809707006803,-70.49709028380312,51366.098125
2025-04-07 04:45:00+00:00,49672.05078125,50013.3515625,49582.55078125,49660.6484375,0.0,16.79055446384841,-191.33308569203655,51324.54015625
2025-04-07 05:45:00+00:00,49289.0,49783.0,49278.6484375,49671.55078125,0.0,14.400439220366053,-314.3814853202275,51278.418125
2025-04-07 06:45:00+00:00,49333.44921875,49471.44921875,49158.05078125,49292.8984375,0.0,15.896537565189803,-403.6584250110318,51235.544140625
2025-04-07 07:45:00+00:00,49581.05078125,49698.05078125,49215.94921875,49336.44921875,0.0,23.877837899656043,-449.2529576746456,51201.5621875
2025-04-07 08:45:00+00:00,49907.44921875,49958.19921875,49503.05078125,49584.3515625,0.0,32.91559607510618,-453.8179958563924,51176.031171875
2025-04-07 09:45:00+00:00,49985.94921875,50041.6015625,49843.19921875,49909.8984375,0.0,34.91694942130347,-445.9607694078368,51150.966171875
2025-04-08 03:45:00+00:00,50290.3515625,50790.8515625,50264.1015625,50417.3515625,0.0,42.12704295141894,-410.4398407013359,51133.15921875
2025-04-08 04:45:00+00:00,50383.5,50486.3984375,50031.3515625,50291.6015625,0.0,44.16543809530471,-370.50203156431235,51108.8871875
2025-04-08 05:45:00+00:00,50548.75,50548.75,50103.0,50383.6484375,0.0,47.68576624509506,-321.8071437040926,51086.798203125
2025-04-08 06:45:00+00:00,50720.6484375,50763.6484375,50447.1484375,50550.6484375,0.0,51.13700691720326,-266.2758645406211,51068.91015625
2025-04-08 07:45:00+00:00,50555.1015625,50771.5,50321.8984375,50722.1015625,0.0,47.86222768890041,-232.9399878223412,51048.0821875
2025-04-08 08:45:00+00:00,50494.19921875,50672.6484375,50419.5,50562.55078125,0.0,46.677942948137705,-209.02585556075064,51025.8271875
2025-04-08 09:45:00+00:00,50575.1015625,50607.6484375,50477.0,50493.69921875,0.0,48.50089273507946,-181.4539027995488,51006.6071875
2025-04-09 03:45:00+00:00,50168.80078125,50481.19921875,50145.5,50474.8984375,0.0,40.93244618916733,-190.19555309719726,50979.303203125
2025-04-09 04:45:00+00:00,49953.0,50355.19921875,49910.8515625,50169.6015625,0.0,37.57828442992223,-212.09183085920085,50947.431171875
2025-04-09 05:45:00+00:00,50129.30078125,50210.8515625,49935.30078125,49950.69921875,0.0,41.77592103578184,-212.7661533267601,50919.773203125
2025-04-09 06:45:00+00:00,50280.8515625,50295.3515625,50103.25,50134.5,0.0,45.188106062076905,-198.7802621309529,50893.750234375
2025-04-09 07:45:00+00:00,50247.19921875,50306.6015625,50180.25,50283.8515625,0.0,44.563578196444745,-188.241870386315,50870.3921875
2025-04-09 08:45:00+00:00,50248.8515625,50305.69921875,50200.3984375,50249.80078125,0.0,44.60406144688834,-177.7082782600337,50844.320234375
2025-04-09 09:45:00+00:00,50283.75,50293.3984375,50231.3515625,50247.75,0.0,45.50915606589655,-164.6463774116928,50818.103203125
2025-04-11 03:45:00+00:00,50927.80078125,51064.3984375,50686.55078125,50686.55078125,0.0,58.866277721509384,-101.15911211842467,50805.60625
2025-04-11 04:45:00+00:00,50964.55078125,50983.75,50756.55078125,50927.5,0.0,59.47668018801799,-47.33394287589908,50797.02328125
2025-04-11 05:45:00+00:00,51203.6484375,51205.3515625,50953.19921875,50965.05078125,0.0,63.29319945536352,14.449509227219096,50802.88125
2025-04-11 06:45:00+00:00,51196.05078125,51242.8515625,51152.94921875,51205.3515625,0.0,63.089864968171526,62.08460015727178,50809.677265625
2025-04-11 07:45:00+00:00,51011.44921875,51210.69921875,50980.25,51194.3515625,0.0,58.19770894875639,83.97197296392551,50813.032265625
2025-04-11 08:45:00+00:00,51005.80078125,51056.75,50900.1015625,51014.8984375,0.0,58.04938340451457,99.71266635417123,50816.989296875
2025-04-11 09:45:00+00:00,51007.55078125,51037.19921875,50938.19921875,51004.0,0.0,58.085026356380844,111.04839289804659,50820.3753125
2025-04-15 03:45:00+00:00,52255.19921875,52265.3515625,51869.19921875,52244.69921875,0.0,74.6329646191007,218.19166206606315,50848.459296875
2025-04-15 04:45:00+00:00,52258.05078125,52276.0,52159.25,52253.94921875,0.0,74.65759084981788,299.8767792254366,50871.53828125
2025-04-15 05:45:00+00:00,52327.6015625,52399.6015625,52255.05078125,52260.3515625,0.0,75.28774161331746,366.0059016668165,50893.54328125
2025-04-15 06:45:00+00:00,52311.1484375,52363.0,52276.6015625,52333.3984375,0.0,74.81381679939449,412.33296025574964,50914.83828125
2025-04-15 07:45:00+00:00,52371.3515625,52374.69921875,52298.55078125,52312.3515625,0.0,75.42344014666449,448.73266615584,50937.60328125
2025-04-15 08:45:00+00:00,52358.75,52398.6015625,52316.3515625,52371.55078125,0.0,75.01414889178471,471.13193882792257,50960.41125
2025-04-15 09:45:00+00:00,52415.1484375,52464.3984375,52355.55078125,52360.5,0.0,75.65099529396264,487.81122224533465,50981.4721875
2025-04-16 03:45:00+00:00,52786.19921875,52819.8984375,52472.44921875,52659.6484375,0.0,79.37554659918372,524.9194271621673,51009.741171875
2025-04-16 04:45:00+00:00,52744.30078125,52805.1484375,52612.05078125,52787.69921875,0.0,77.92602585163809,544.6684938102553,51036.6271875
2025-04-16 05:45:00+00:00,52771.55078125,52813.8984375,52720.5,52747.0,0.0,78.20479963906494,556.1081500865694,51062.201171875
2025-04-16 06:45:00+00:00,52874.19921875,52876.30078125,52745.94921875,52771.5,0.0,79.26699448277941,566.9219082792697,51090.14515625
2025-04-16 07:45:00+00:00,53116.5,53123.44921875,52728.1484375,52874.8515625,0.0,81.55243314898284,588.2624146749295,51123.151171875
2025-04-16 08:45:00+00:00,53087.6015625,53152.80078125,53037.8984375,53121.80078125,0.0,80.41390779694089,595.9730510000154,51153.7071875
2025-04-16 09:45:00+00:00,53109.25,53163.1015625,53079.6015625,53086.1484375,0.0,80.63204335481008,596.9493730381873,51183.621171875
2025-04-17 03:45:00+00:00,53380.8515625,53524.80078125,53104.8515625,53153.75,0.0,83.1652759298159,612.5776773639591,51219.6071875
2025-04-17 04:45:00+00:00,53459.69921875,53486.0,53346.80078125,53386.25,0.0,83.82662847681216,624.1309746720144,51258.344140625
2025-04-17 05:45:00+00:00,53797.44921875,53813.05078125,53447.75,53460.8515625,0.0,86.30796796589647,653.0131195752328,51300.559140625
2025-04-17 06:45:00+00:00,54305.55078125,54308.8515625,53762.5,53799.25,0.0,89.03371228834597,708.7321541053898,51353.45015625
2025-04-17 07:45:00+00:00,54280.19921875,54404.5,54225.3984375,54304.5,0.0,88.09141126737649,742.2876017674207,51406.697109375
2025-04-17 08:45:00+00:00,54259.19921875,54400.44921875,54182.05078125,54282.0,0.0,87.26748774806482,758.443150770232,51459.53109375
2025-04-17 09:45:00+00:00,54252.05078125,54332.25,54214.6015625,54260.1015625,0.0,86.96929587737392,761.8871596667959,51513.414140625
2025-04-21 03:45:00+00:00,55167.1484375,55290.3515625,54720.3515625,54851.1015625,0.0,91.14201575912043,828.9022257148972,51586.452109375
2025-04-21 04:45:00+00:00,55366.1015625,55383.55078125,55094.55078125,55162.8515625,0.0,91.75982683672008,887.8316324396001,51700.406171875
2025-04-21 05:45:00+00:00,55385.3984375,55433.1015625,55296.05078125,55371.8515625,0.0,91.81942399793456,925.4230079938352,51814.673125
2025-04-21 06:45:00+00:00,55412.69921875,55460.69921875,55368.25,55386.25,0.0,91.90858734451916,946.5066493626073,51937.147109375
2025-04-21 07:45:00+00:00,55320.1484375,55432.0,55228.3515625,55412.0,0.0,88.3913479334082,944.855802935148,52056.88109375
2025-04-21 08:45:00+00:00,55288.0,55338.1484375,55244.1484375,55321.3515625,0.0,87.14382957519953,930.2302695183607,52171.020078125
2025-04-21 09:45:00+00:00,55295.5,55346.25,55285.1484375,55285.1484375,0.0,87.18925485977869,908.7688941118322,52278.78109375
2025-04-22 03:45:00+00:00,55696.5,55704.8984375,55244.0,55447.3515625,0.0,89.35496745370554,913.5866895157087,52392.992109375
2025-04-22 04:45:00+00:00,55906.69921875,55960.3984375,55692.6484375,55696.0,0.0,90.28235033919394,923.7181000655692,52505.3190625
2025-04-22 05:45:00+00:00,55728.3984375,55916.6015625,55603.80078125,55910.44921875,0.0,83.62707791772638,906.9056887434854,52612.21703125
2025-04-22 06:45:00+00:00,55755.1484375,55768.0,55628.0,55721.6484375,0.0,83.8197871120341,885.5323671806691,52716.345
2025-04-22 07:45:00+00:00,55717.6015625,55818.25,55670.55078125,55758.80078125,0.0,82.35458108359128,855.7001580681463,52816.2840625
2025-04-22 08:45:00+00:00,55666.8984375,55766.6484375,55601.55078125,55716.3984375,0.0,80.31292218881231,818.5310821757885,52918.52
2025-04-22 09:45:00+00:00,55559.19921875,55669.3984375,55529.55078125,55666.25,0.0,76.0028193290375,771.4906311099694,53019.82
2025-04-23 03:45:00+00:00,55342.8515625,56096.44921875,55339.05078125,56096.44921875,0.0,68.09687561482102,708.5851583391996,53115.175
2025-04-23 04:45:00+00:00,55224.5,55440.94921875,55162.5,55344.6015625,0.0,64.16475321500215,641.784048950838,53216.288984375
2025-04-23 05:45:00+00:00,55263.30078125,55390.1484375,55215.8515625,55225.19921875,0.0,64.88072602313022,585.228438117214,53322.495
2025-04-23 06:45:00+00:00,55306.3984375,55369.3515625,55185.44921875,55263.3515625,0.0,65.70045880964429,537.6872063316987,53426.036953125
2025-04-23 07:45:00+00:00,55414.6015625,55443.3984375,55255.1015625,55305.3515625,0.0,67.7365993551734,502.94390129938256,53528.711953125
2025-04-23 08:45:00+00:00,55395.3984375,55424.6484375,55343.05078125,55414.3984375,0.0,66.97669325332564,468.4599355185128,53631.6759375
2025-04-23 09:45:00+00:00,55318.8984375,55398.8984375,55297.8515625,55395.30078125,0.0,63.90116630526472,430.00144454467954,53733.076875
2025-04-24 03:45:00+00:00,55381.69921875,55548.1015625,55106.94921875,55106.94921875,0.0,65.3094660916361,399.97959576695575,53835.035859375
2025-04-24 04:45:00+00:00,55378.8515625,55409.3515625,55330.05078125,55386.1015625,0.0,65.18528407587013,371.67286878136656,53924.056875
2025-04-24 05:45:00+00:00,55347.3984375,55392.3515625,55286.3515625,55377.0,0.0,63.74356760684219,342.7505642338947,54011.713828125
2025-04-24 06:45:00+00:00,55341.5,55384.1484375,55321.8515625,55347.80078125,0.0,63.46010943738709,315.7141190558614,54094.470859375
2025-04-24 07:45:00+00:00,55357.19921875,55388.94921875,55338.1484375,55347.0,0.0,63.91998994690297,292.18619661944103,54177.693828125
2025-04-24 08:45:00+00:00,55225.1484375,55400.3515625,55100.25,55357.5,0.0,57.37852851064282,259.88891647273704,54261.9678125
2025-04-24 09:45:00+00:00,55125.69921875,55231.75,55104.1484375,55221.75,0.0,52.98104993605792,223.68981154044013,54344.36578125
2025-04-25 03:45:00+00:00,54668.55078125,55349.6484375,54485.1484375,55225.1484375,0.0,38.408824315238675,156.31183617707575,54417.58578125
2025-04-25 04:45:00+00:00,54411.8515625,54698.6015625,54321.44921875,54669.75,0.0,32.931495964513445,81.26406211828726,54460.718828125
2025-04-25 05:45:00+00:00,54377.44921875,54435.25,54181.8515625,54418.0,0.0,32.26737143901826,18.795515851503296,54503.106796875
2025-04-25 06:45:00+00:00,54605.69921875,54616.69921875,54333.25,54377.6015625,0.0,40.79801448502653,-12.153294082316279,54548.66875
2025-04-25 07:45:00+00:00,54774.1484375,54911.0,54579.19921875,54605.55078125,0.0,46.18482269780053,-22.82489359932515,54597.92875
2025-04-25 08:45:00+00:00,54694.6484375,54870.69921875,54635.80078125,54773.25,0.0,44.1433510588242,-37.26760098616796,54644.3946875
2025-04-25 09:45:00+00:00,54552.44921875,54696.5,54535.80078125,54695.05078125,0.0,40.67968204030464,-59.501937887704116,54688.268671875
2025-04-28 03:45:00+00:00,55288.19921875,55293.44921875,54598.3515625,54610.30078125,0.0,58.7253288135646,-17.551609957132314,54745.7296875
2025-04-28 04:45:00+00:00,55168.80078125,55327.80078125,55159.19921875,55289.3984375,0.0,55.76083008550156,5.990812751515477,54793.38171875
2025-04-28 05:45:00+00:00,55349.3515625,55390.8984375,55121.6015625,55169.55078125,0.0,59.12135925703204,38.77037078249123,54845.482734375
2025-04-28 06:45:00+00:00,55514.75,55576.75,55343.3515625,55347.94921875,0.0,61.971257654837466,77.2047104559606,54900.34671875
2025-04-28 07:45:00+00:00,55511.05078125,55520.6484375,55423.1484375,55519.69921875,0.0,61.867371447905896,106.14216471060354,54953.08375
2025-04-28 08:45:00+00:00,55422.3984375,55527.1015625,55316.1484375,55519.25,0.0,59.3017080775282,120.53238019831042,54999.20171875
2025-04-28 09:45:00+00:00,55428.1015625,55446.6015625,55377.5,55422.25,0.0,59.41830190973874,130.8881273160514,55046.01171875
2025-04-29 03:45:00+00:00,55531.75,55957.25,55473.8515625,55516.55078125,0.0,61.57292483581983,145.77825323660363,55094.46171875
2025-04-29 04:45:00+00:00,55454.94921875,55549.3984375,55371.75,55529.05078125,0.0,59.07028867169865,149.65645762465283,55135.943671875
2025-04-29 05:45:00+00:00,55352.25,55482.8515625,55306.3984375,55454.75,0.0,55.80396530724129,142.79691987883416,55173.7946875
2025-04-29 06:45:00+00:00,55460.0,55548.44921875,55289.05078125,55352.6015625,0.0,58.402858288968616,144.3907644383362,55207.045703125
2025-04-29 07:45:00+00:00,55446.6484375,55479.30078125,55402.6484375,55459.19921875,0.0,57.94813826847492,142.92894234747655,55229.86765625
2025-04-29 08:45:00+00:00,55392.55078125,55523.69921875,55391.80078125,55447.5,0.0,56.04412018240248,135.83933773386525,55252.1146875
2025-04-29 09:45:00+00:00,55301.1015625,55400.1484375,55265.1484375,55390.6484375,0.0,52.88098776195093,121.44168319062737,55272.952734375
2025-04-30 03:45:00+00:00,55247.80078125,55478.25,55095.6484375,55371.0,0.0,51.07170706202889,104.52560453776096,55292.867734375
2025-04-30 04:45:00+00:00,55158.3984375,55291.75,55049.8515625,55249.3984375,0.0,48.09906229071645,82.9492806839553,55292.692734375
2025-04-30 05:45:00+00:00,55131.3984375,55254.19921875,55115.94921875,55159.69921875,0.0,47.20543951528827,62.94561634625279,55287.998671875
2025-04-30 06:45:00+00:00,55225.6484375,55283.94921875,55103.94921875,55132.3515625,0.0,50.652026325682534,54.07441931419453,55284.803671875
2025-04-30 07:45:00+00:00,55170.8515625,55252.1484375,55135.30078125,55222.0,0.0,48.66292296621508,42.136557886631635,55279.96671875
2025-04-30 08:45:00+00:00,55136.6484375,55233.6484375,55092.75,55171.3515625,0.0,47.41140235244009,29.574889441821142,55276.29671875
2025-04-30 09:45:00+00:00,54956.5,55146.94921875,54935.44921875,55138.19921875,0.0,41.37561812182961,5.02527511108201,55269.66671875
2025-05-02 03:45:00+00:00,55579.8984375,55689.6015625,55100.94921875,55100.94921875,0.0,60.239251565880345,35.46376858288568,55275.3546875
2025-05-02 04:45:00+00:00,55370.44921875,55594.80078125,55321.6015625,55579.75,0.0,53.95729460056591,42.19924580628867,55268.833671875
2025-05-02 05:45:00+00:00,55173.75,55422.0,55144.19921875,55370.19921875,0.0,48.80942374293861,31.30432024563197,55254.1746875
2025-05-02 06:45:00+00:00,55073.25,55185.8984375,54996.05078125,55170.8984375,0.0,46.374928978544936,14.394571498734877,55241.07171875
2025-05-02 07:45:00+00:00,55227.6015625,55290.75,55072.80078125,55072.80078125,0.0,50.4616618385746,13.295097306734533,55230.52078125
2025-05-02 08:45:00+00:00,55177.6015625,55246.8515625,54997.0,55226.80078125,0.0,49.1548343419207,8.293570833724516,55219.72078125
2025-05-02 09:45:00+00:00,55051.1484375,55183.1015625,55037.30078125,55175.25,0.0,45.91616529238595,-5.806946440956381,55207.40578125
2025-05-05 03:45:00+00:00,55038.8984375,55336.8984375,54891.3515625,55051.69921875,0.0,45.602705279732824,-17.765392209548736,55196.999765625
2025-05-05 04:45:00+00:00,54975.80078125,55180.0,54932.5,55043.19921875,0.0,43.93880756514072,-31.96552153297671,55189.65875
2025-05-05 05:45:00+00:00,54875.05078125,54992.30078125,54824.8984375,54979.69921875,0.0,41.34478771529667,-50.76373656947544,55182.669765625
2025-05-05 06:45:00+00:00,54895.3515625,54930.55078125,54786.5,54876.05078125,0.0,42.08670532785973,-63.293743161382736,55175.31078125
2025-05-05 07:45:00+00:00,55005.6015625,55048.0,54859.0,54889.80078125,0.0,46.075876695280634,-63.59453187969484,55169.29484375
2025-05-05 08:45:00+00:00,54904.8984375,55081.1484375,54880.1484375,55004.25,0.0,43.15202945196038,-71.13876626721321,55159.10078125
2025-05-05 09:45:00+00:00,54907.19921875,54963.0,54895.19921875,54904.25,0.0,43.24065022793985,-76.05525491820299,55149.336796875
2025-05-06 03:45:00+00:00,54601.0,55036.94921875,54601.0,54924.19921875,0.0,35.34389875665927,-103.46662666848715,55134.978828125
2025-05-06 04:45:00+00:00,54534.1484375,54601.19921875,54489.1484375,54595.19921875,0.0,33.88876099088229,-129.096553946707,55118.0278125
2025-05-06 05:45:00+00:00,54515.05078125,54545.75,54400.94921875,54532.80078125,0.0,33.4648913902824,-149.22925525930623,55100.751796875
2025-05-06 06:45:00+00:00,54498.25,54570.55078125,54453.5,54515.55078125,0.0,33.07298346841682,-164.64235416223528,55083.768828125
2025-05-06 07:45:00+00:00,54512.3984375,54583.25,54465.1484375,54499.25,0.0,33.776333531794194,-173.71322747180238,55067.186796875
2025-05-06 08:45:00+00:00,54284.44921875,54522.5,54245.30078125,54517.6015625,0.0,28.567336330322135,-197.0243823870187,55045.731796875
2025-05-06 09:45:00+00:00,54183.8515625,54290.3984375,54179.0,54284.3515625,0.0,26.616474181764403,-221.06769990023167,55024.905859375
2025-05-07 03:45:00+00:00,54307.3515625,54671.3515625,53933.6015625,53945.05078125,0.0,32.693327242318844,-227.53391504704632,55008.53890625
2025-05-07 04:45:00+00:00,54327.8515625,54389.69921875,54222.19921875,54306.8984375,0.0,33.67513870494018,-228.37173130114388,55001.724921875
2025-05-07 05:45:00+00:00,54337.5,54477.8515625,54291.44921875,54326.8515625,0.0,34.161921181388905,-225.65593726887164,55000.237890625
2025-05-07 06:45:00+00:00,54271.5,54389.44921875,54226.6015625,54338.05078125,0.0,32.409637602038046,-226.22155804393697,54998.11890625
2025-05-07 07:45:00+00:00,54410.1015625,54459.80078125,54257.8515625,54271.05078125,0.0,39.435347434797244,-213.03014987005008,54994.206953125
2025-05-07 08:45:00+00:00,54597.6484375,54605.0,54326.05078125,54419.05078125,0.0,47.4024010958226,-185.30630272675626,54990.676953125
2025-05-07 09:45:00+00:00,54628.30078125,54680.75,54594.25,54597.1484375,0.0,48.592661993193204,-159.02838591673935,54989.35
2025-05-08 03:45:00+00:00,54763.5,54933.8984375,54602.5,54771.8984375,0.0,53.582154805217044,-125.8428622944557,54993.571015625
2025-05-08 04:45:00+00:00,54781.75,54870.25,54733.3984375,54760.30078125,0.0,54.2279649715654,-96.95286102578393,54983.44203125
2025-05-08 05:45:00+00:00,54743.1015625,54802.75,54698.6484375,54781.25,0.0,52.5602155656473,-76.29643497737561,54974.928046875
2025-05-08 06:45:00+00:00,54791.8515625,54849.1015625,54719.0,54740.94921875,0.0,54.462620171057715,-55.354261463930015,54963.778046875
2025-05-08 07:45:00+00:00,54540.19921875,54842.8515625,54518.25,54791.8515625,0.0,44.53448541864326,-58.39058870878944,54944.28703125
2025-05-08 08:45:00+00:00,54466.0,54653.19921875,54343.8515625,54536.8984375,0.0,42.0977358012284,-66.02308375864959,54923.386015625
2025-05-08 09:45:00+00:00,54141.75,54470.05078125,54109.94921875,54467.80078125,0.0,33.47728412344543,-97.11665584889852,54897.773046875
2025-05-09 03:45:00+00:00,53765.8984375,54051.05078125,53547.55078125,53620.25,0.0,26.66198624774877,-150.35343491277308,54864.528984375
2025-05-09 04:45:00+00:00,53713.3515625,53843.69921875,53622.1484375,53769.80078125,0.0,25.86906408403361,-194.54150614616083,54828.161015625
2025-05-09 05:45:00+00:00,53716.30078125,53920.8515625,53604.6015625,53713.80078125,0.0,26.002079613749146,-226.70952734159073,54793.388046875
2025-05-09 06:45:00+00:00,53615.1015625,53738.25,53584.0,53717.3984375,0.0,24.385177799058752,-257.4016807443768,54758.645078125
2025-05-09 07:45:00+00:00,53590.0,53660.0,53533.75,53614.30078125,0.0,23.986744927757385,-280.5172910372203,54721.245078125
2025-05-09 08:45:00+00:00,53588.5,53643.8515625,53485.05078125,53589.3984375,0.0,23.961549640020124,-295.5506917961393,54684.082109375
2025-05-09 09:45:00+00:00,53674.05078125,53676.80078125,53573.1484375,53589.5,0.0,28.569911742487264,-297.136334435796,54649.712109375
2025-05-12 03:45:00+00:00,55146.3984375,55290.30078125,54570.6484375,54658.75,0.0,66.35846296220265,-177.5402433052077,54646.618046875
2025-05-12 04:45:00+00:00,55304.55078125,55346.19921875,55135.30078125,55148.3515625,0.0,68.29849491537999,-69.20021008829644,54647.753046875
2025-05-12 05:45:00+00:00,55150.55078125,55390.25,55134.8984375,55306.1484375,0.0,64.40379260882816,4.185288415974355,54647.59609375
2025-05-12 06:45:00+00:00,55189.8984375,55336.75,55123.44921875,55155.3984375,0.0,64.95369823340594,64.77219813110423,54648.76609375
2025-05-12 07:45:00+00:00,55291.25,55291.94921875,55184.19921875,55192.6015625,0.0,66.39382200712001,119.58745490928413,54650.078125
2025-05-12 08:45:00+00:00,55325.0,55377.0,55227.75,55289.75,0.0,66.88185771994601,163.86336885333003,54653.16109375
2025-05-12 09:45:00+00:00,55411.30078125,55464.94921875,55320.6484375,55324.69921875,0.0,68.15534514173518,203.56947920718085,54658.654140625
2025-05-13 03:45:00+00:00,55182.05078125,55497.25,54983.30078125,55233.55078125,0.0,61.40099736618106,214.07062573276198,54663.16515625
2025-05-13 04:45:00+00:00,55108.80078125,55314.0,54945.44921875,55176.3515625,0.0,59.37621218384093,214.01516360057576,54653.743203125
2025-05-13 05:45:00+00:00,55171.3515625,55332.0,55087.8515625,55107.69921875,0.0,60.57190365133643,216.52259703147865,54649.76125
2025-05-13 06:45:00+00:00,54990.80078125,55211.55078125,54925.69921875,55168.3515625,0.0,55.49451838276013,201.61670509521355,54646.102265625
2025-05-13 07:45:00+00:00,54947.30078125,54997.05078125,54889.19921875,54986.94921875,0.0,54.31324820305964,184.17058799307415,54643.58328125
2025-05-13 08:45:00+00:00,54929.69921875,55038.05078125,54894.44921875,54946.5,0.0,53.814085911037076,166.99905436041445,54637.625234375
2025-05-13 09:45:00+00:00,54964.44921875,54984.6484375,54890.55078125,54932.75,0.0,54.6992617344754,154.41453023954818,54633.3621875
2025-05-14 03:45:00+00:00,55089.30078125,55205.25,54886.25,55008.55078125,0.0,57.826651035317056,152.75481940139434,54634.125234375
2025-05-14 04:45:00+00:00,55012.8515625,55094.1015625,54951.6484375,55084.55078125,0.0,55.30877436353055,143.6151673127897,54633.604296875
